serial,year,Age9,Gend3,Eth7,Disab2_POP,Educ6,NSSEC5,IMD10,WorkStat8,Child4,HHLiv9,Motiva_POP,motivd_POP
170690056204181.0,2016/17,4,1,3,1,0,0,4,0,0,2,1,3
170690056205181.0,2016/17,1,1,1,1,1,0,3,4,3,8,1,3
170690056205182.0,2016/17,1,1,1,1,4,2,3,4,3,8,1,4
170690056205281.0,2016/17,2,0,0,1,1,1,3,0,0,0,1,4
170690056206781.0,2016/17,0,0,2,1,2,3,1,6,1,7,2,3
170690056206782.0,2016/17,0,0,2,1,1,2,1,1,1,7,2,3
170690056207381.0,2016/17,2,1,2,1,0,0,2,0,0,0,4,3
170690056208581.0,2016/17,1,0,2,1,0,0,1,0,1,4,3,1
170690056208582.0,2016/17,1,1,2,1,0,0,1,0,1,4,4,1
170690056209381.0,2016/17,5,0,3,1,1,0,1,3,0,0,3,2
170690056210281.0,2016/17,0,0,1,1,2,3,1,6,1,7,1,3
170690056210282.0,2016/17,2,1,6,1,0,0,1,0,0,0,1,4
170690056212181.0,2016/17,0,1,1,1,1,0,2,0,0,7,1,4
170690056213981.0,2016/17,0,1,0,1,0,0,1,0,0,1,4,4
170690056215382.0,2016/17,5,1,0,0,1,1,2,3,0,0,1,3
170690056215681.0,2016/17,1,1,0,1,0,0,2,0,0,3,0,4
170690056215682.0,2016/17,2,0,0,1,0,0,2,0,0,3,0,0
170690056215981.0,2016/17,4,0,3,1,4,1,3,1,0,3,1,3
170690056217581.0,2016/17,2,0,2,1,0,0,1,1,0,0,0,4
170690056218181.0,2016/17,4,0,0,1,5,1,1,1,1,4,1,3
170690056218581.0,2016/17,2,1,1,1,0,0,1,0,0,0,0,3
170690056220981.0,2016/17,5,1,2,1,1,1,5,0,0,3,1,3
170690056222481.0,2016/17,0,0,1,1,2,3,0,6,1,7,3,4
170690056223081.0,2016/17,4,1,3,1,1,0,0,1,0,5,2,4
170690066223881.0,2016/17,5,1,0,0,0,0,6,3,0,5,3,2
170690066224481.0,2016/17,2,1,0,1,0,0,7,1,3,4,1,2
170690066224482.0,2016/17,3,0,0,1,0,0,7,0,3,4,1,4
170690066225081.0,2016/17,0,0,0,1,2,3,5,6,0,1,0,4
170690066225082.0,2016/17,4,1,0,1,0,0,5,4,0,5,2,2
170690066225381.0,2016/17,2,1,0,1,2,0,1,1,1,2,1,3
170690066225881.0,2016/17,4,1,0,1,0,0,7,4,0,8,0,3
170690066225981.0,2016/17,5,0,0,1,0,0,7,3,0,3,2,3
170690066227581.0,2016/17,2,0,2,1,0,0,6,0,2,4,1,3
170690066227582.0,2016/17,2,1,2,1,0,2,6,4,2,4,1,2
170690066229481.0,2016/17,4,1,0,1,0,0,5,1,0,0,0,3
170690066230382.0,2016/17,4,1,0,1,2,2,9,3,0,3,1,4
170690066230781.0,2016/17,1,1,0,1,0,0,9,4,2,4,0,3
170690066232881.0,2016/17,1,1,0,1,0,0,1,0,0,0,1,3
170690066233781.0,2016/17,2,0,0,1,1,0,2,0,2,4,1,4
170690066233782.0,2016/17,2,1,0,0,1,1,2,1,2,4,3,4
170690066234181.0,2016/17,6,0,0,1,2,4,8,3,0,3,1,4
170690066234182.0,2016/17,5,1,0,1,2,0,8,4,0,3,1,3
170690066234381.0,2016/17,4,0,0,1,3,0,6,0,2,8,1,2
170690066234382.0,2016/17,0,1,0,1,1,1,6,0,1,7,1,3
170690066234981.0,2016/17,5,1,0,1,1,0,5,3,0,0,3,4
170690066235381.0,2016/17,3,0,5,0,0,0,9,0,3,4,4,4
170690066235382.0,2016/17,2,1,0,1,0,1,9,4,3,4,1,4
170690066235481.0,2016/17,4,1,0,0,2,0,5,5,0,1,3,4
170690066236181.0,2016/17,4,1,0,1,1,0,7,3,0,0,0,4
170690066236981.0,2016/17,4,0,0,1,0,0,1,3,0,3,4,4
170690066237181.0,2016/17,2,1,0,1,0,0,3,0,0,3,0,0
170690066237881.0,2016/17,1,1,0,1,0,0,1,0,0,3,1,3
170690066238881.0,2016/17,4,1,0,1,2,1,7,0,0,0,3,2
170690076239082.0,2016/17,0,1,4,1,1,3,2,6,0,1,3,3
170690076241181.0,2016/17,3,0,0,1,0,0,1,0,0,0,2,3
170690076241781.0,2016/17,2,1,0,1,0,1,0,7,0,3,0,2
170690076242681.0,2016/17,2,1,1,0,1,1,1,5,0,0,2,3
170690076245082.0,2016/17,4,1,0,1,0,1,4,0,0,5,2,3
170690076245581.0,2016/17,4,0,0,1,0,1,2,0,0,5,1,2
170690076246381.0,2016/17,1,1,0,1,0,0,7,4,1,4,0,3
170690076248681.0,2016/17,2,1,0,1,0,0,6,0,0,0,1,4
170690076248881.0,2016/17,3,0,1,1,0,0,6,3,2,4,0,3
170690076248882.0,2016/17,3,1,1,1,0,0,6,0,2,4,1,1
170690076251281.0,2016/17,5,1,1,0,0,0,5,3,0,0,0,4
170690076251581.0,2016/17,1,1,3,1,0,0,1,0,0,0,0,4
170690076252381.0,2016/17,5,1,0,1,0,0,2,3,0,1,0,4
170690076252382.0,2016/17,5,0,1,0,1,0,2,3,0,3,3,4
170690076253982.0,2016/17,3,1,3,1,0,0,0,0,0,8,1,3
170690076254781.0,2016/17,3,0,0,1,0,0,4,1,0,3,2,4
170690076254881.0,2016/17,5,1,0,1,0,0,6,3,0,3,1,3
170690076254882.0,2016/17,4,0,0,1,0,1,6,1,0,3,0,2
170690076255181.0,2016/17,2,1,1,1,0,2,1,2,1,2,1,3
170690076255381.0,2016/17,5,1,0,0,0,0,0,3,0,0,3,4
170690076255581.0,2016/17,2,1,0,1,0,0,1,2,0,0,0,3
170690076257881.0,2016/17,1,0,0,1,0,0,3,0,0,3,0,4
170690076257882.0,2016/17,1,1,4,1,0,0,3,0,0,3,1,3
170690076258181.0,2016/17,1,1,1,1,0,0,4,0,0,3,2,2
170690076259281.0,2016/17,2,1,0,0,1,0,0,6,2,2,1,4
170690086265281.0,2016/17,6,0,0,1,1,4,6,3,0,3,0,2
170690086266881.0,2016/17,3,1,0,1,0,1,2,4,1,4,1,4
170690086266882.0,2016/17,3,0,0,1,0,0,2,0,1,4,1,3
170690086268481.0,2016/17,3,1,3,1,0,0,1,0,0,0,0,4
170690086268881.0,2016/17,1,1,0,1,0,0,4,0,0,3,1,3
170690086268882.0,2016/17,1,0,0,1,0,0,4,0,0,0,0,2
170690086269081.0,2016/17,2,0,0,1,0,0,9,0,2,4,0,2
170690086269082.0,2016/17,2,1,0,1,0,0,9,1,2,4,1,2
170690086269481.0,2016/17,2,0,3,1,5,0,4,0,1,4,1,2
170690086269681.0,2016/17,2,1,0,1,1,0,2,0,0,3,2,3
170690086270381.0,2016/17,3,0,0,1,0,0,5,0,0,0,1,4
170690086272981.0,2016/17,3,1,2,1,0,0,1,0,0,0,2,3
170690086273381.0,2016/17,3,0,2,0,1,2,1,2,0,0,1,3
170690086274582.0,2016/17,5,1,0,1,0,1,7,3,0,3,0,3
170690086275381.0,2016/17,6,1,0,1,0,4,7,3,0,3,1,2
170690086275781.0,2016/17,5,1,0,1,0,0,5,3,0,3,0,3
170690086275782.0,2016/17,5,0,0,1,5,0,5,3,0,3,1,3
170690086278081.0,2016/17,2,1,1,1,0,0,1,0,0,1,0,2
170690086278481.0,2016/17,1,0,0,1,0,0,1,0,0,3,0,3
170690096281581.0,2016/17,3,1,2,1,4,3,0,1,0,0,1,3
170690096284581.0,2016/17,3,0,3,1,0,0,0,0,2,4,0,4
170690096284582.0,2016/17,2,1,3,1,0,0,0,0,2,4,0,4
170690096285881.0,2016/17,5,1,0,1,5,2,5,2,0,5,3,3
170690096286381.0,2016/17,2,0,1,1,0,0,3,0,1,4,4,0
170690096287181.0,2016/17,5,0,6,0,0,0,2,3,0,3,0,4
170690096287581.0,2016/17,2,0,2,1,0,0,7,0,2,2,1,1
170690096288081.0,2016/17,4,0,6,1,0,0,3,0,0,3,0,4
170690096288181.0,2016/17,0,1,5,1,4,3,3,6,1,7,1,3
170690096288182.0,2016/17,0,0,3,1,0,3,3,6,1,7,2,2
170690096289281.0,2016/17,2,0,1,1,0,0,0,0,0,1,1,3
170690096290382.0,2016/17,0,1,0,1,0,3,8,6,0,1,3,1
170690096290781.0,2016/17,3,1,0,1,0,0,8,0,0,0,1,4
170690096291281.0,2016/17,5,1,0,1,0,0,7,1,0,5,0,2
170690096291282.0,2016/17,5,0,0,1,0,0,7,3,0,5,1,3
170690096291981.0,2016/17,0,0,2,1,1,3,8,6,2,8,0,3
170690096291982.0,2016/17,0,1,2,1,1,3,8,6,2,7,1,4
170690096293181.0,2016/17,5,0,0,1,0,0,7,0,0,5,1,3
170690096294781.0,2016/17,0,0,1,1,2,3,2,6,0,7,2,4
170690096295182.0,2016/17,1,0,0,1,0,0,0,0,0,1,0,1
170690096296381.0,2016/17,3,1,1,1,0,0,7,0,0,0,1,1
170690106296581.0,2016/17,3,1,0,1,0,0,2,1,0,3,2,3
170690106297181.0,2016/17,4,1,0,1,1,0,5,3,0,5,2,2
170690106297581.0,2016/17,3,1,0,1,0,1,2,1,0,3,3,3
170690106298681.0,2016/17,4,1,2,0,0,0,6,1,0,5,0,3
170690106298682.0,2016/17,4,0,2,1,0,1,6,1,0,5,2,3
170690106298982.0,2016/17,3,1,1,0,2,1,2,3,0,0,1,4
170690106299181.0,2016/17,5,0,0,1,2,1,5,1,0,3,1,3
170690106299182.0,2016/17,5,1,0,1,4,2,5,3,0,3,1,3
170690106299381.0,2016/17,4,0,2,1,0,0,6,1,0,5,0,3
170690106299581.0,2016/17,3,1,3,0,2,1,3,5,0,2,4,3
170690106299582.0,2016/17,0,1,3,1,1,1,3,0,0,7,1,4
170690106299981.0,2016/17,0,1,3,1,0,3,1,6,1,8,0,2
170690106300381.0,2016/17,2,0,0,1,0,0,6,0,2,4,0,3
170690106301081.0,2016/17,3,1,3,1,0,0,1,0,0,5,1,3
170690106303081.0,2016/17,3,1,0,1,1,0,7,2,0,0,1,3
170690106303481.0,2016/17,2,1,1,1,0,1,3,1,2,4,1,3
170690106303482.0,2016/17,2,0,1,1,2,0,3,0,2,7,1,3
170690106304881.0,2016/17,5,1,1,1,2,1,4,1,0,3,1,4
170690106305281.0,2016/17,5,0,0,1,2,0,5,7,0,3,1,1
170690106305881.0,2016/17,4,1,0,1,0,0,4,3,0,5,1,3
170690106305981.0,2016/17,5,1,1,1,0,0,5,1,0,3,2,3
170690106306681.0,2016/17,5,0,0,1,0,2,1,3,0,3,1,3
170690106312581.0,2016/17,0,1,5,1,1,2,1,2,2,2,0,4
170690106312681.0,2016/17,5,0,2,1,5,2,0,3,0,5,0,2
170690106313081.0,2016/17,3,1,0,1,0,0,8,1,3,4,2,4
170690106314181.0,2016/17,1,1,0,1,0,1,0,0,0,8,1,0
170690106316281.0,2016/17,0,1,1,0,2,3,1,6,1,7,0,4
170690106316282.0,2016/17,2,1,1,0,3,0,1,1,1,2,1,4
170690106317181.0,2016/17,2,1,3,1,0,0,1,4,2,8,1,4
170690106319381.0,2016/17,4,1,1,1,2,0,3,0,0,2,2,1
170690106321481.0,2016/17,5,0,0,1,0,0,4,3,0,3,2,3
170690106321482.0,2016/17,5,1,1,1,0,0,4,1,0,3,2,4
170690106324281.0,2016/17,7,1,2,1,0,4,3,3,0,0,0,4
170690106325281.0,2016/17,5,0,0,1,0,0,8,3,0,0,1,3
170690106325282.0,2016/17,5,0,0,1,4,0,8,3,0,0,1,3
170690106325781.0,2016/17,3,1,0,1,0,1,7,0,0,7,1,4
170690106325782.0,2016/17,7,1,1,1,4,4,7,3,0,2,1,3
170690106326281.0,2016/17,0,1,0,1,0,2,3,7,2,7,1,3
170690106326282.0,2016/17,3,1,0,1,0,0,3,1,2,4,1,3
170690106326981.0,2016/17,4,1,6,1,0,1,0,3,0,5,0,4
170690106326982.0,2016/17,0,1,0,1,0,3,0,6,0,7,3,4
170690106330581.0,2016/17,4,1,0,1,0,0,8,7,0,3,1,4
170690106330582.0,2016/17,4,0,0,1,0,0,8,3,0,3,1,4
170690106330881.0,2016/17,4,1,0,1,0,0,8,1,0,3,0,4
170690106330882.0,2016/17,5,0,1,1,0,0,8,3,0,3,0,2
170690106330981.0,2016/17,4,1,0,1,0,0,6,1,0,3,1,3
170690106330982.0,2016/17,2,0,0,1,0,0,6,1,0,3,2,1
170690106331681.0,2016/17,0,0,5,1,2,3,5,6,1,7,1,3
170690106331682.0,2016/17,3,1,2,1,0,0,5,0,1,4,0,3
170690106331781.0,2016/17,4,0,0,1,0,0,8,0,1,4,1,4
170690106333181.0,2016/17,1,1,4,1,0,0,4,0,0,0,1,3
170690116335681.0,2016/17,3,0,3,1,2,3,2,0,1,4,0,4
170690116336281.0,2016/17,3,1,0,1,2,0,5,7,0,1,1,2
170690116337081.0,2016/17,3,0,0,1,1,0,6,0,0,0,0,4
170690116339681.0,2016/17,1,1,4,1,0,0,2,1,0,3,0,4
170690116339682.0,2016/17,2,0,0,1,1,0,2,0,0,3,2,4
170690116340181.0,2016/17,2,1,1,1,0,0,2,1,1,4,1,4
170690116340182.0,2016/17,2,0,1,1,0,0,2,0,1,4,0,3
170690116340781.0,2016/17,2,0,1,1,0,0,5,0,2,4,2,4
170690116340782.0,2016/17,2,1,1,1,0,0,5,0,2,4,2,2
170690116341081.0,2016/17,4,1,3,1,1,0,4,7,0,2,0,3
170690116341082.0,2016/17,0,1,5,0,5,3,4,6,0,7,4,3
170690116343082.0,2016/17,3,0,0,1,0,0,6,0,0,0,4,4
170690116343981.0,2016/17,2,1,1,1,0,0,6,0,2,4,1,1
170690116343982.0,2016/17,4,0,5,1,0,1,6,0,2,4,1,3
170690116344381.0,2016/17,2,0,1,1,0,0,6,0,0,0,1,4
170690116345981.0,2016/17,3,1,0,1,0,0,2,0,1,2,3,3
170690116346981.0,2016/17,3,1,0,1,2,1,7,0,0,5,1,2
170690116347181.0,2016/17,3,0,0,0,0,1,1,7,0,0,3,2
170690116348081.0,2016/17,4,1,2,1,0,2,4,0,0,5,2,2
170690116349381.0,2016/17,4,0,0,1,0,0,0,1,0,0,2,2
170690116351181.0,2016/17,4,1,0,1,0,0,5,1,0,0,1,2
170690116352181.0,2016/17,1,0,4,1,0,0,5,0,1,2,0,4
170690116354781.0,2016/17,2,0,0,1,0,0,4,0,0,3,0,3
170690116355381.0,2016/17,0,1,0,1,0,0,2,0,0,1,1,3
170690116355382.0,2016/17,0,1,0,1,0,0,2,0,0,1,1,3
170690116355481.0,2016/17,1,0,0,1,0,1,1,0,0,3,3,3
170690116355482.0,2016/17,1,0,0,1,2,0,1,1,0,3,1,3
170690116356781.0,2016/17,0,1,3,1,1,3,1,6,0,7,1,4
170690116357081.0,2016/17,4,1,3,1,2,3,3,0,0,0,1,0
170690116358081.0,2016/17,2,1,3,1,0,1,3,4,3,4,0,4
170690116358082.0,2016/17,2,0,3,1,0,1,3,0,3,4,0,4
170690116359381.0,2016/17,3,1,0,1,1,1,2,0,0,0,0,4
170690116359481.0,2016/17,1,1,0,1,0,0,2,1,2,2,1,4
170690116364081.0,2016/17,2,0,4,1,0,0,2,0,0,1,1,3
170690116364082.0,2016/17,2,1,4,1,0,1,2,0,0,1,1,3
170690116365381.0,2016/17,1,0,0,1,0,0,5,0,0,3,0,3
170690116367781.0,2016/17,5,0,0,0,5,2,1,3,0,3,2,2
170690116367782.0,2016/17,4,1,0,0,5,2,1,5,0,3,2,2
170690116368182.0,2016/17,4,1,2,1,0,1,1,0,0,0,0,3
170690116368581.0,2016/17,1,1,3,0,0,1,3,0,0,3,1,2
170690116368582.0,2016/17,1,0,0,1,0,0,3,0,0,3,1,4
170690126372781.0,2016/17,1,1,3,1,0,0,0,0,0,7,3,3
170690126372782.0,2016/17,4,1,3,1,2,2,0,0,0,0,3,3
170690126374282.0,2016/17,3,0,2,1,4,1,0,0,2,4,2,3
170690126375381.0,2016/17,1,1,1,1,0,0,0,1,0,3,2,4
170690126375781.0,2016/17,4,1,3,1,2,1,0,3,0,0,2,4
170690126375882.0,2016/17,6,0,3,0,5,4,1,3,0,2,0,0
170690126375981.0,2016/17,1,1,0,1,0,0,1,0,0,3,2,0
170690126376381.0,2016/17,1,1,6,1,0,0,1,0,0,0,1,3
170690126376981.0,2016/17,2,1,0,1,0,0,2,4,1,4,1,3
170690126377481.0,2016/17,5,0,0,1,0,0,1,1,0,0,2,1
170690126378481.0,2016/17,2,1,1,1,0,0,1,0,0,0,1,4
170690126379581.0,2016/17,3,1,0,1,0,0,0,1,0,3,1,3
170690126381281.0,2016/17,1,0,0,1,0,0,0,0,0,1,1,4
170690126381381.0,2016/17,2,1,0,1,0,0,0,0,0,3,0,3
170690126386481.0,2016/17,5,1,1,0,0,0,3,3,0,0,2,4
170690126386881.0,2016/17,4,1,0,1,0,0,1,3,0,0,1,4
170690126387581.0,2016/17,6,1,1,1,0,4,1,7,0,0,3,4
170690126388681.0,2016/17,2,1,1,1,0,0,1,1,0,1,1,3
170690126388682.0,2016/17,1,1,1,1,0,0,1,0,0,0,0,3
170690126389481.0,2016/17,3,0,0,1,0,0,1,1,0,3,2,3
170690126390081.0,2016/17,1,1,0,1,0,0,1,0,0,1,0,2
170690126390281.0,2016/17,1,0,0,1,0,1,3,0,0,3,0,4
170690126390282.0,2016/17,1,1,0,1,0,0,3,0,0,8,0,2
170690136393481.0,2016/17,4,0,0,1,2,1,2,3,0,3,1,2
170690136393881.0,2016/17,4,1,1,1,0,0,7,1,0,0,0,2
170690136394581.0,2016/17,3,1,0,1,0,0,5,0,0,1,0,2
170690136395381.0,2016/17,3,0,0,1,0,0,6,0,0,5,0,3
170690136396881.0,2016/17,2,1,1,1,0,0,7,7,0,1,0,4
170690136396882.0,2016/17,1,1,0,1,0,0,7,0,0,1,1,3
170690136397281.0,2016/17,1,1,0,1,0,0,6,0,0,1,4,4
170690136397781.0,2016/17,1,1,0,1,0,0,0,0,0,1,0,4
170690136398581.0,2016/17,6,1,0,1,0,4,2,7,0,3,1,3
170690136398981.0,2016/17,2,0,0,1,0,0,2,0,2,4,0,4
170690136399581.0,2016/17,3,1,0,1,0,0,4,0,0,0,0,3
170690136401181.0,2016/17,0,0,0,1,0,3,6,6,0,1,0,3
170690136401182.0,2016/17,0,0,0,1,1,3,6,6,0,1,4,4
170690136401681.0,2016/17,3,0,0,1,0,0,6,1,0,3,1,4
170690136401682.0,2016/17,3,0,1,1,0,2,6,0,0,3,2,2
170690136401881.0,2016/17,1,1,0,1,0,3,3,6,0,3,0,3
170690136401882.0,2016/17,0,0,0,1,0,3,3,6,0,3,1,3
170690136404581.0,2016/17,2,0,0,1,1,1,0,0,0,0,1,2
170690136404582.0,2016/17,2,1,1,0,0,0,0,0,0,3,1,3
170690136405182.0,2016/17,6,1,3,0,3,4,1,3,0,3,0,2
170690136406381.0,2016/17,2,0,0,1,0,0,6,0,3,4,0,3
170690136408781.0,2016/17,4,1,0,1,5,1,3,3,0,3,1,4
170690136408782.0,2016/17,4,0,0,1,5,0,3,0,0,3,4,4
170690136409481.0,2016/17,5,0,0,1,0,0,5,3,0,0,1,2
170690146410581.0,2016/17,2,0,0,1,0,0,2,0,1,4,0,4
170690146410981.0,2016/17,0,1,2,1,0,0,2,1,0,7,1,3
170690146410982.0,2016/17,0,0,2,1,1,3,2,6,0,7,1,4
170690146412081.0,2016/17,5,0,0,1,0,0,1,3,0,2,1,3
170690146412082.0,2016/17,0,0,5,1,2,0,1,2,0,7,0,4
170690146412181.0,2016/17,1,1,0,1,0,3,4,6,0,1,1,2
170690146413381.0,2016/17,3,1,0,1,2,1,3,1,1,4,4,4
170690146413981.0,2016/17,4,0,0,1,0,0,5,3,0,3,1,4
170690146415282.0,2016/17,3,0,0,1,0,0,4,0,2,4,1,3
170690146415781.0,2016/17,1,1,1,1,0,1,0,0,0,3,1,2
170690146415782.0,2016/17,1,0,1,1,0,1,0,0,0,0,0,4
170690146418881.0,2016/17,2,1,0,1,0,1,5,1,1,4,1,4
170690146419381.0,2016/17,5,0,2,1,0,0,4,6,0,3,1,4
170690146419382.0,2016/17,4,1,0,1,0,1,4,3,0,3,1,3
170690146419981.0,2016/17,4,0,4,1,0,0,4,1,0,0,1,4
170690146420181.0,2016/17,2,0,1,1,0,1,5,0,0,0,2,3
170690146421882.0,2016/17,1,1,1,1,0,1,6,0,0,1,1,3
170690146421981.0,2016/17,5,1,0,0,2,1,5,7,0,2,3,3
170690146421982.0,2016/17,1,1,0,0,0,0,5,5,0,7,4,2
170690146422181.0,2016/17,2,1,4,1,0,0,6,1,2,4,0,4
170690146422182.0,2016/17,2,0,4,1,0,0,6,0,2,4,0,3
170690146422681.0,2016/17,2,0,1,1,0,0,5,0,0,3,0,4
170690146422881.0,2016/17,2,1,0,1,0,0,8,1,3,4,1,3
170690146422882.0,2016/17,3,0,0,1,0,0,8,0,3,4,1,4
170690146422981.0,2016/17,3,0,0,1,0,0,7,0,0,5,0,3
170690146424381.0,2016/17,1,1,5,1,0,2,3,0,0,3,3,3
170690146426881.0,2016/17,2,0,5,1,0,0,0,0,1,4,0,4
170690146426882.0,2016/17,2,1,1,1,0,0,0,1,1,4,2,3
170690146427181.0,2016/17,0,1,0,1,1,3,0,6,0,7,0,4
170690146427182.0,2016/17,0,1,0,1,2,3,0,6,0,7,1,4
170690146428881.0,2016/17,2,1,0,1,0,0,1,0,0,0,1,3
170690146428981.0,2016/17,0,0,4,1,0,3,1,6,0,7,1,3
170690146428982.0,2016/17,0,0,4,1,0,0,1,0,0,7,1,4
170690146430681.0,2016/17,2,1,1,1,4,1,1,1,2,4,0,3
170690146430781.0,2016/17,2,1,1,1,0,1,1,1,1,2,1,2
170690146433681.0,2016/17,3,1,0,1,2,0,0,4,2,4,3,3
170690146439681.0,2016/17,2,1,1,1,0,0,1,0,0,3,1,4
170690146439682.0,2016/17,2,1,1,1,0,0,1,0,0,3,1,2
170690146440181.0,2016/17,4,1,0,0,1,3,0,5,0,0,2,4
170690146440282.0,2016/17,2,1,1,1,0,0,0,0,0,1,1,2
170690146443681.0,2016/17,0,1,0,1,2,0,0,1,0,0,2,3
170690146443881.0,2016/17,2,0,0,1,0,0,0,0,0,3,0,2
170690146444781.0,2016/17,3,0,0,1,0,0,1,0,0,0,2,4
170690146445181.0,2016/17,5,1,0,1,0,0,5,1,0,3,0,0
170690146445781.0,2016/17,3,0,0,1,0,0,5,0,0,3,0,4
170690146445782.0,2016/17,1,1,0,1,0,0,5,0,0,3,0,4
170690146446081.0,2016/17,2,1,2,1,0,0,6,1,2,4,0,3
170690146446082.0,2016/17,2,0,2,1,0,2,6,2,2,4,1,2
170690146446281.0,2016/17,6,1,0,1,2,4,1,3,0,3,0,4
170690146446781.0,2016/17,2,1,1,1,0,0,2,0,0,0,0,4
170690156447581.0,2016/17,2,0,2,1,0,0,4,0,2,4,1,2
170690156449481.0,2016/17,5,1,0,0,4,3,4,3,0,6,2,4
170690156451081.0,2016/17,0,1,5,1,1,3,1,6,2,7,0,3
170690156451082.0,2016/17,0,1,5,1,2,3,1,6,1,7,1,4
170690156451181.0,2016/17,1,1,0,0,0,0,1,1,2,4,3,3
170690156451281.0,2016/17,3,0,2,1,0,0,6,0,2,4,0,3
170690156452281.0,2016/17,6,1,0,1,5,4,8,3,0,3,2,4
170690156454581.0,2016/17,2,0,2,0,3,1,3,0,2,4,1,3
170690156456281.0,2016/17,5,1,0,1,0,0,6,3,0,0,0,2
170690156456781.0,2016/17,5,1,0,1,4,0,6,3,0,2,1,2
170690156457381.0,2016/17,4,0,2,1,0,0,6,0,0,7,1,3
170690156457382.0,2016/17,7,1,2,1,4,4,6,3,0,0,2,2
170690156458081.0,2016/17,3,0,2,1,2,2,4,2,0,6,1,3
170690156458381.0,2016/17,2,1,0,1,0,0,6,0,1,4,1,4
170690156458581.0,2016/17,0,1,5,1,0,2,9,1,0,7,1,3
170690156458582.0,2016/17,3,1,0,1,0,0,9,0,0,5,2,2
170690156458782.0,2016/17,2,1,0,1,0,0,4,0,0,0,0,3
170690156458981.0,2016/17,3,1,0,1,0,0,9,0,3,4,0,4
170690156458982.0,2016/17,3,0,0,1,0,3,9,0,3,4,1,3
170690156459281.0,2016/17,5,1,4,1,0,0,6,1,0,3,1,4
170690156461781.0,2016/17,5,1,1,1,0,0,8,3,0,3,1,2
170690156461981.0,2016/17,5,1,6,1,0,2,6,3,0,3,1,2
170690156463781.0,2016/17,1,1,2,1,0,0,3,1,1,6,0,4
170690166465981.0,2016/17,3,0,0,1,1,2,3,0,0,0,1,3
170690166466181.0,2016/17,2,1,0,1,0,0,8,1,2,4,1,3
170690166466182.0,2016/17,2,0,0,1,0,0,8,0,2,4,2,4
170690166466881.0,2016/17,4,1,0,1,0,0,6,3,0,0,1,3
170690166467281.0,2016/17,5,0,0,1,5,2,6,1,0,3,2,3
170690166467282.0,2016/17,5,1,0,1,2,1,6,3,0,3,1,3
170690166467381.0,2016/17,4,0,0,1,2,1,6,0,0,3,0,3
170690166467382.0,2016/17,4,1,0,1,4,2,6,4,0,3,0,4
170690166468481.0,2016/17,2,1,2,1,0,0,5,0,1,6,1,3
170690166468482.0,2016/17,3,0,0,1,2,0,5,0,1,6,0,4
170690166468881.0,2016/17,0,0,0,1,0,3,2,6,1,8,1,3
170690166468883.0,2016/17,0,0,0,1,0,3,2,6,2,8,1,2
170690166470782.0,2016/17,3,1,0,1,2,1,0,0,0,3,2,3
170690166470881.0,2016/17,4,1,3,1,0,0,1,0,0,0,0,3
170690166471081.0,2016/17,5,0,0,1,2,0,3,3,0,3,0,2
170690166471381.0,2016/17,3,1,0,1,1,1,2,0,0,0,1,4
170690166471682.0,2016/17,5,1,0,1,2,0,3,3,0,3,0,4
170690166473881.0,2016/17,2,1,1,1,4,0,1,7,0,3,2,3
170690166474781.0,2016/17,3,0,3,1,0,1,7,0,0,0,0,4
170690166477281.0,2016/17,4,1,0,0,4,1,4,5,0,0,2,2
170690166478181.0,2016/17,5,0,0,1,0,0,6,3,0,5,1,3
170690166479181.0,2016/17,6,1,0,0,4,4,2,3,0,3,3,3
170690166481681.0,2016/17,2,0,0,1,2,0,8,0,1,4,1,3
170690166481781.0,2016/17,5,0,0,0,5,1,9,3,0,3,2,2
170690176482881.0,2016/17,1,1,1,1,0,0,5,0,0,0,2,4
170690176484081.0,2016/17,0,1,3,1,1,1,6,0,0,0,1,4
170690176484581.0,2016/17,3,1,0,1,0,1,7,4,2,4,1,3
170690176484582.0,2016/17,4,0,0,1,0,1,7,2,2,4,1,2
170690176484781.0,2016/17,4,0,0,1,0,0,8,0,0,3,0,3
170690176486581.0,2016/17,4,0,0,1,1,2,8,2,0,0,0,4
170690176486781.0,2016/17,5,0,0,0,5,1,8,3,0,0,4,4
170690176487281.0,2016/17,0,0,0,1,0,3,9,6,0,8,0,3
170690176488881.0,2016/17,4,1,5,1,1,0,4,0,0,2,1,3
170690176490581.0,2016/17,4,0,0,1,1,1,1,0,0,8,0,3
170690176491682.0,2016/17,1,1,0,1,0,0,3,0,0,7,2,3
170690176491981.0,2016/17,2,0,2,1,0,0,1,0,2,4,1,3
170690176491982.0,2016/17,2,1,2,1,0,0,1,0,2,4,1,2
170690176493881.0,2016/17,4,1,0,1,0,0,4,0,0,2,3,3
170690176493882.0,2016/17,2,1,0,1,0,0,4,0,0,0,0,2
170690176494081.0,2016/17,2,1,3,1,0,1,1,0,0,8,2,4
170690176494581.0,2016/17,4,0,0,1,5,1,4,0,0,0,1,2
170690176494681.0,2016/17,5,0,0,1,2,0,5,3,0,3,1,2
170690176494682.0,2016/17,5,1,0,0,3,1,5,3,0,3,2,2
170690176495481.0,2016/17,4,0,0,1,0,0,4,0,0,5,1,3
170690176495482.0,2016/17,3,1,0,1,2,0,4,1,0,5,1,4
170690176496081.0,2016/17,4,0,0,1,2,1,5,0,0,3,1,3
